SBFlux_f1_Mean,SBFlux_f1_Std,SBFlux_f2_Mean,SBFlux_f2_Std,SBFlux_f3_Mean,SBFlux_f3_Std,SBFlux_f4_Mean,SBFlux_f4_Std,SBFlux_f5_Mean,SBFlux_f5_Std,SBFlux_f6_Mean,SBFlux_f6_Std,SBFlux_f7_Mean,SBFlux_f7_Std,SBFlux_f8_Mean,SBFlux_f8_Std,SBFlux_f9_Mean,SBFlux_f9_Std,SBFlux_f10_Mean,SBFlux_f10_Std,SBEntropy_f1_Mean,SBEntropy_f1_Std,SBEntropy_f2_Mean,SBEntropy_f2_Std,SBEntropy_f3_Mean,SBEntropy_f3_Std,SBEntropy_f4_Mean,SBEntropy_f4_Std,SBEntropy_f5_Mean,SBEntropy_f5_Std,SBEntropy_f6_Mean,SBEntropy_f6_Std,SBEntropy_f7_Mean,SBEntropy_f7_Std,SBEntropy_f8_Mean,SBEntropy_f8_Std,SBEntropy_f9_Mean,SBEntropy_f9_Std,SBEntropy_f10_Mean,SBEntropy_f10_Std,SBZCR_f1_Mean,SBZCR_f1_Std,SBZCR_f2_Mean,SBZCR_f2_Std,SBZCR_f3_Mean,SBZCR_f3_Std,SBZCR_f4_Mean,SBZCR_f4_Std,SBZCR_f5_Mean,SBZCR_f5_Std,SBZCR_f6_Mean,SBZCR_f6_Std,SBZCR_f7_Mean,SBZCR_f7_Std,SBZCR_f8_Mean,SBZCR_f8_Std,SBZCR_f9_Mean,SBZCR_f9_Std,SBZCR_f10_Mean,SBZCR_f10_Std,SBKurtosis_f1_Mean,SBKurtosis_f1_Std,SBKurtosis_f2_Mean,SBKurtosis_f2_Std,SBKurtosis_f3_Mean,SBKurtosis_f3_Std,SBKurtosis_f4_Mean,SBKurtosis_f4_Std,SBKurtosis_f5_Mean,SBKurtosis_f5_Std,SBKurtosis_f6_Mean,SBKurtosis_f6_Std,SBKurtosis_f7_Mean,SBKurtosis_f7_Std,SBKurtosis_f8_Mean,SBKurtosis_f8_Std,SBKurtosis_f9_Mean,SBKurtosis_f9_Std,SBKurtosis_f10_Mean,SBKurtosis_f10_Std,SBSkewnessn_f1_Mean,SBSkewnessn_f1_Std,SBSkewnessn_f2_Mean,SBSkewnessn_f2_Std,SBSkewnessn_f3_Mean,SBSkewnessn_f3_Std,SBSkewnessn_f4_Mean,SBSkewnessn_f4_Std,SBSkewnessn_f5_Mean,SBSkewnessn_f5_Std,SBSkewnessn_f6_Mean,SBSkewnessn_f6_Std,SBSkewnessn_f7_Mean,SBSkewnessn_f7_Std,SBSkewnessn_f8_Mean,SBSkewnessn_f8_Std,SBSkewnessn_f9_Mean,SBSkewnessn_f9_Std,SBSkewnessn_f10_Mean,SBSkewnessn_f10_Std,Class
-0.149193,-0.194273,-0.563361,-0.544598,-0.419698,-0.83032,-0.187035,-0.251086,-0.120326,-0.038011,-0.491153,-0.394229,-0.701167,-0.718973,-0.546164,-0.342615,-0.388263,-0.359084,-0.436779,-0.567443,-0.775892,-0.503016,0.589839,0.803276,-0.357173,-0.077723,-0.603871,-0.653835,-0.088299,-0.84451,0.708715,-1.02945,1.238855,-0.509179,0.552002,0.173667,1.098158,0.363145,0.115254,0.158646,1.064789,0.760224,1.235241,1.27955,-0.207357,-0.40555,-0.048688,-0.234044,0.46789,-0.656552,-0.55751,-0.865161,0.359654,-0.491187,1.298673,0.839694,1.090453,0.04627,0.024684,0.129274,-0.134669,-0.247096,-0.875319,-0.623371,-0.499884,-0.624611,0.047738,-0.401306,0.140784,-0.282221,-0.071372,-0.259432,-0.657108,-0.748365,-0.893099,-0.562165,-0.460663,-0.699194,-0.846647,0.893501,0.250089,-0.215237,-0.832701,-0.478346,-0.28535,-0.589381,0.311312,-0.455758,0.376627,-0.388487,0.04425,-0.103986,-0.755468,0.130494,-1.030485,-0.684623,-0.996103,-1.223461,-0.755617,1.128141,Pop
0.797674,1.220677,-0.005923,-0.009385,-0.068045,0.173742,0.733709,1.310603,0.499751,-0.075079,-0.288444,-0.252266,-0.585147,-0.646141,-0.330626,-0.475231,0.099836,0.148006,0.318292,0.009864,-0.965756,0.138909,-0.606002,-1.075398,-0.208653,-0.802924,-0.351543,-0.538684,-0.481721,-0.618936,-0.504913,0.420419,0.292437,0.201623,0.593463,0.078823,1.353117,-0.84913,0.279495,-0.175519,-0.792523,-0.00038,-0.756717,-0.683738,-0.657954,-0.475182,-0.124056,-0.208347,0.09725,0.375437,-1.242779,0.375952,-0.099308,0.987192,0.531627,-0.393201,0.993516,-0.156291,0.070209,0.306622,-0.248035,-0.355517,-0.322891,-0.445216,-0.61405,-0.564625,-0.340972,-0.496808,-0.409542,-0.702425,-1.101925,-1.180432,-1.324748,-1.339645,-0.401251,0.006623,-0.274093,-0.667528,-0.967787,0.621785,0.131108,-0.272476,-0.023081,-0.480609,-0.416665,-0.541326,-0.104958,-0.528339,-0.147446,-0.69829,-0.882787,-1.102881,-1.225671,-0.575153,-0.687534,0.273099,-1.274852,-1.030178,-0.896276,1.143711,Pop
0.439846,0.629587,1.674075,1.422214,1.696498,2.755606,0.77829,0.281663,-0.282138,-0.765191,-0.416964,-0.607351,-0.178794,0.057614,0.121994,0.868043,1.202576,2.295128,0.767948,1.501389,-0.544737,-0.898652,-0.5386,0.093074,1.142142,2.082654,0.409863,0.421673,0.39884,1.579664,0.559103,1.625561,0.234015,0.575401,-0.435343,0.052336,0.993922,-0.529822,0.443805,2.284965,1.318173,1.11151,0.941727,1.286414,3.337135,3.572468,0.594773,2.310784,0.329277,2.74343,0.588897,1.418103,-0.042019,0.979976,-0.226925,1.244565,0.868407,1.547519,1.977067,3.311026,-0.63541,-0.571874,-0.571547,-0.345078,-0.865192,-0.029561,-1.044444,-0.383355,-1.311922,-0.405088,-1.649301,-0.454271,-1.623115,0.025711,-0.178714,0.573116,0.020534,-0.192954,-1.142599,2.510224,-0.617436,-0.711186,-0.311416,0.010838,-0.95238,0.887523,-1.112778,0.215926,-1.45647,0.354619,-1.828248,1.135335,-1.430243,1.448501,-0.077661,0.614646,-0.886669,0.368596,-1.389389,3.812527,Pop
0.404369,1.577228,0.833159,0.689482,1.190668,1.205331,0.915023,0.178414,0.480636,-0.227688,0.891797,0.305743,1.534603,1.457997,0.683884,1.497637,0.42396,0.894431,0.774862,0.928729,0.34218,2.589939,-0.471472,-0.380518,0.481887,0.705875,0.683091,1.121816,0.668169,0.425449,0.128061,1.136193,-0.737175,0.952545,-0.935171,0.956541,1.180944,0.287563,0.350993,1.641927,-0.705195,-0.473833,-0.278375,-0.466125,-0.243072,-0.109735,1.187104,0.714152,-0.0207,0.040916,-0.041217,0.291185,-0.721633,0.772083,-0.301865,0.676508,0.398388,1.528247,0.664232,1.157317,-0.570261,-0.449777,-0.373514,-0.458458,-0.34301,0.223416,-0.311332,0.673181,-0.566147,-0.27706,-0.487978,-0.145962,0.135212,1.539519,0.66334,1.315644,-0.603901,-0.307381,-0.556954,1.943997,-0.624336,-0.235125,-0.145736,-0.489837,-0.3216,0.653262,-0.417022,1.049539,-0.517407,0.0877,-0.363132,0.324211,0.396691,1.801185,0.619254,1.198314,-0.285611,-0.064602,-0.523274,2.174415,Pop
1.130621,1.21038,-0.129048,-0.290823,-0.466788,-0.705317,-0.071108,-0.3776,0.470515,-0.170077,0.375035,-0.191877,0.183501,-0.243746,0.763788,0.69038,1.393308,1.043556,0.072427,-0.070792,-0.321973,0.65044,0.409415,-0.851735,1.828228,-0.043077,1.05541,-0.665604,0.555508,-0.833466,0.401176,-0.878743,0.674409,-0.170776,0.102293,-0.114415,0.983241,-1.078924,1.965004,-0.705069,0.221773,0.136209,0.066172,-0.024386,0.430273,-0.060529,0.641834,-0.254618,0.798065,-0.101502,-0.615445,-0.722343,0.658089,0.495215,0.837191,-0.473732,1.265978,-1.172442,2.524759,1.720429,-0.623999,-0.507178,-1.206726,-0.90553,-1.572156,-1.042288,-1.435855,-1.025298,-1.307605,-1.192904,-1.455362,-1.50498,-1.167915,-1.585707,1.009395,-0.22975,0.5914,-1.038206,-1.836674,-1.890776,-0.655962,-0.448101,-1.328032,-1.219262,-1.966226,-1.246275,-1.59926,-1.316162,-1.24833,-1.385408,-1.300342,-1.446297,-0.759256,-0.948662,0.958016,-0.195822,-0.518922,-0.297935,-2.053899,-0.055669,Pop
-0.058616,0.219992,0.79253,1.343829,0.284687,0.93567,1.58975,1.207182,0.550764,0.304711,0.209684,0.392625,0.29278,0.085892,0.877048,1.474671,2.282204,2.220433,0.985342,0.347527,0.745535,-0.242331,0.390375,0.554646,0.450195,0.014819,0.101048,0.301373,0.85755,0.556497,0.870148,0.474182,0.74941,-0.032291,1.051424,-0.893739,0.988248,-0.612544,1.36881,-0.06217,1.623759,2.201129,-0.326327,-0.115762,-0.026097,0.035325,0.21227,0.009048,1.676237,0.087441,0.268792,-0.183494,0.595366,0.364572,1.166098,-0.272821,1.348749,-1.02704,1.86043,1.877627,-0.795132,-0.570688,-1.143455,-0.677819,-1.357935,-0.905282,-1.143921,-0.809343,-1.590067,-1.105431,-2.096091,-1.616499,-1.675897,-1.061257,-0.090723,0.029114,0.684445,-0.410509,-1.787635,-1.293266,-1.176941,-0.491954,-1.288091,-0.385312,-1.545124,-0.840859,-1.139548,-0.694053,-1.70183,-0.818858,-2.199689,-0.868879,-1.340691,0.422263,-0.271081,-0.187471,-1.005521,0.156984,-2.016799,0.702749,Pop
1.135916,1.896949,1.389477,1.398587,1.278335,0.941985,1.361847,1.192212,1.49457,1.928842,1.801138,2.77842,1.199908,2.407431,1.674151,3.121059,2.392117,2.956176,1.494884,2.423523,-0.338883,-0.516946,-0.117989,-0.246409,1.225985,0.543038,1.19565,0.517374,1.23737,0.951207,0.841801,1.171461,0.480357,1.010183,-0.545995,1.354668,1.232237,-0.726178,1.380364,0.772752,0.095423,-0.163729,0.454683,0.005364,0.718274,0.553124,0.45359,0.280916,1.855745,1.64548,-0.643534,0.768149,0.462833,0.367581,0.575413,-0.211825,1.405301,-0.563769,2.554958,2.859571,-0.550169,-0.567582,-0.978281,-0.581608,-1.213004,-0.64324,-1.293563,-0.698642,-1.603271,-0.934464,-1.737236,-1.106912,-1.384549,-0.541113,0.9826,1.673809,0.213519,-0.757333,-1.681393,-0.695688,-0.418888,-0.688099,-0.94828,-0.449929,-1.337349,-0.371594,-1.422942,-0.486538,-1.757644,-0.639684,-1.75366,-0.313138,-1.014105,0.469746,0.916617,1.789203,-0.7312,0.1556,-1.935374,1.528195,Pop
0.305444,3.595277,1.442843,1.125987,1.735587,1.161623,2.584666,1.738479,1.541802,0.989122,1.685653,1.267136,2.13941,2.861043,2.099617,2.445503,3.226626,2.384062,1.730091,1.753447,1.011761,1.100761,-0.001108,-0.236875,0.922191,-0.062087,0.748727,0.455017,1.209079,1.377657,0.975855,0.45001,0.827845,-0.437477,1.018012,-1.213497,1.123196,-1.150849,1.614258,0.417542,1.310738,0.524992,1.283556,0.715371,0.765401,0.681833,0.485613,1.498202,1.212399,2.392823,0.076261,0.468645,-0.177151,-0.004556,0.942111,-0.690241,1.357082,-0.97403,2.360408,2.181953,-0.752224,-0.51071,-0.963767,-0.75515,-1.219684,-0.802061,-1.313519,-0.955033,-1.760909,-1.274281,-1.944391,-1.540492,-1.045411,0.468827,0.528353,-0.354677,0.532374,-0.919907,-1.880273,-1.700624,-1.030762,-0.326356,-0.89033,-0.852715,-1.314683,-0.681693,-1.394158,-1.073444,-1.945145,-1.219394,-1.987562,-1.004993,-0.710339,1.329732,0.396772,-0.28625,-0.680488,-0.089552,-2.149749,0.396184,Pop
0.862161,3.082333,1.200323,1.071387,1.146595,0.817252,1.26301,0.945203,0.713493,0.100726,1.135332,0.610706,1.084637,0.917597,1.561332,1.678753,2.023659,1.710692,1.482946,1.532047,0.130962,0.630348,-0.449103,-1.014817,0.382615,-0.034871,1.049353,0.370513,1.037195,-0.59424,0.93038,-0.294838,0.65003,-0.329105,0.578921,-0.412692,0.975107,-0.483062,1.223934,0.734114,0.140916,-0.034368,-0.527653,-0.557283,0.074602,0.916306,0.234385,-0.203997,1.17258,-0.476209,0.194911,-0.812539,-0.13634,-0.361457,1.221514,-0.042629,0.878599,0.45248,1.259156,1.315427,-0.608542,-0.279998,-0.511684,-0.17137,-0.770531,-0.42683,-1.124451,-0.550237,-1.25913,-0.628637,-1.3138,-0.727404,-0.684122,-0.373453,0.442292,0.130001,0.350607,-0.304296,-1.482294,0.043515,-0.692115,0.009471,-0.331435,-0.233133,-0.682414,-0.357608,-1.221567,-0.361406,-1.306194,-0.527271,-1.294319,-0.178982,-0.349775,0.233285,0.187755,0.281103,-0.291674,0.02058,-1.590551,1.302499,Pop
-0.559337,-0.426129,0.968226,0.035396,0.913439,0.335752,1.805892,0.696781,0.783541,0.413435,0.871468,0.259557,0.535188,-0.060485,1.24868,0.873279,2.017974,1.03063,1.712631,1.511673,1.718329,-1.063277,-0.775398,-1.142471,-0.049788,-0.975381,0.453299,-0.948619,0.773236,0.044305,0.307189,0.383602,0.778204,-0.146789,1.007258,-1.078057,0.9393,-0.762402,1.250733,-0.087883,1.325045,0.004394,-0.381803,-0.367724,-0.121158,-0.351716,0.261808,-0.366645,0.406978,0.200284,0.588458,0.043372,-0.435719,0.111014,1.579846,-0.551459,1.128402,-1.115542,0.937472,0.68801,-0.819539,-0.647391,-0.610091,-0.827533,-0.750845,-0.861366,-0.957658,-0.871106,-1.475702,-1.134715,-1.457453,-1.338454,-1.041773,-1.37016,0.066664,-0.891636,0.565643,-0.831768,-1.616379,-1.42626,-1.306,-0.828585,-0.349316,-1.287107,-0.548777,-1.182351,-0.878621,-1.09332,-1.509947,-1.219149,-1.36202,-1.270461,-0.716346,-0.608907,-0.18489,-0.409789,-0.626476,-0.38469,-1.678009,-0.129382,Pop
2.373595,2.124662,1.897768,1.160835,1.561062,0.877909,4.75254,3.080002,1.811639,1.645924,0.860297,0.559396,0.376059,0.381814,0.951848,1.710888,2.417141,1.993658,2.684136,2.434496,-0.794807,-0.014529,-0.531881,-0.49144,0.029774,-0.781498,-0.371662,-0.588046,0.48424,0.203702,0.570054,0.859724,1.027292,0.448479,0.865832,-0.726351,1.021305,-0.671843,0.577006,0.758893,0.096307,0.116451,-0.223715,0.267917,-0.188694,-0.362917,-0.205617,-0.198565,1.492424,-0.197442,-1.115059,0.354506,-0.138761,1.609669,0.465458,-0.024236,1.399504,-0.117435,1.104928,1.40891,-0.438544,-0.392998,-0.640259,-0.500963,-0.820849,-0.546172,-0.509996,-0.55154,-1.271466,-0.945221,-1.857729,-1.311584,-2.304187,-1.613968,-0.458339,0.020726,0.246887,-0.662197,-1.628592,-0.454135,-0.190668,-0.312364,-0.403278,-0.403874,-0.671485,-0.377734,-0.26903,-0.442119,-1.219628,-0.751778,-1.895997,-0.495745,-2.176304,0.125082,-0.672861,-0.09436,-1.384016,-0.281858,-1.742758,1.039506,Pop
2.524574,3.364194,2.016479,1.674319,1.122782,1.759395,2.047357,2.604471,0.958947,1.984613,1.595012,2.847474,0.37025,0.882236,0.822619,1.319374,1.965727,2.845544,1.974419,1.415268,-0.266353,2.30419,-0.386304,-0.666802,0.548519,0.338351,0.061146,1.733041,0.529805,2.05829,0.053839,2.107274,0.466475,0.526047,0.453593,-0.701593,1.166876,-0.778424,0.459102,0.682456,0.750723,2.414465,-0.558201,-0.255862,-0.380694,-0.227996,0.56965,0.043775,0.853597,0.555814,-0.832408,0.222388,0.398988,0.7713,0.88198,-0.350149,1.252032,-0.438029,0.779037,1.481817,-0.580429,-0.336428,-0.875806,-0.446785,-1.256983,-0.72857,-1.199498,-0.708084,-1.502977,-0.809344,-1.710868,-0.983655,-1.68145,-0.757042,-0.12119,-0.006858,0.008037,-0.627879,-1.371872,-0.208441,-0.565558,0.057717,-0.816623,-0.30982,-1.414859,-0.460332,-1.264434,-0.372698,-1.659362,-0.165172,-1.780239,0.299035,-1.507577,0.792508,-0.489644,-0.087748,-1.197962,-0.439576,-1.43497,1.490439,Pop
2.375142,3.114003,2.619435,3.011208,-0.188486,0.109233,0.105273,-0.104775,-0.239321,-0.175344,-0.314353,-0.112288,-0.432385,0.266535,-0.040868,0.531342,1.279273,1.737378,1.341025,2.760584,-2.164762,-0.606016,-1.159144,-0.360782,1.875293,1.632982,0.953148,1.215719,1.329446,1.222173,1.413307,1.573691,1.467048,0.830541,0.189272,0.439722,0.895938,-0.649116,0.28115,2.841581,-0.09149,0.486093,-0.365577,0.386741,2.132768,2.630092,1.297857,2.041753,1.863924,5.106833,0.474344,5.316042,-0.537363,3.777543,0.306829,1.496724,1.149114,0.111583,1.768248,3.330481,-0.023316,-0.317863,-0.212846,-0.208924,-1.507955,-0.877459,-1.385627,-0.827636,-1.768176,-1.098324,-2.205432,-1.102649,-2.73236,-1.06539,-0.488871,1.023948,0.32388,-0.396405,-1.636454,-0.64228,0.534455,-0.398236,0.131634,0.044989,-1.872999,-0.497516,-1.545335,-0.590463,-2.013448,-0.647793,-2.548579,0.265392,-2.854027,1.87486,-0.620052,1.110345,-0.819525,0.433695,-1.903705,2.075747,Pop
0.112433,0.335676,0.524466,0.014815,0.42579,-0.290812,0.540158,0.887051,0.999539,0.893629,2.777956,3.560109,1.738719,2.917417,1.785675,2.459096,2.619509,2.165148,0.856705,0.790114,0.459462,-0.691772,0.371179,-0.491218,1.451309,-0.37249,1.722793,0.98231,1.126907,0.449711,0.436434,1.35477,0.374011,0.827694,0.149705,0.302098,0.811415,-0.640757,1.71502,0.086783,0.857823,1.44429,0.552854,0.110877,1.635043,1.410302,0.744094,0.604313,0.640511,0.880204,0.68209,1.845841,-0.169414,0.7711,1.040694,-0.158872,1.118298,-1.039015,2.295754,1.608989,-0.725047,-0.6062,-1.126096,-0.889831,-1.443912,-1.000491,-1.575872,-0.962089,-1.676915,-1.183148,-1.432878,-1.034366,-1.252686,-1.282914,0.588179,-0.127344,0.655854,-0.72209,-1.789392,-1.449197,-0.937731,-0.77854,-1.197417,-1.173808,-1.698968,-1.220896,-1.906106,-0.988403,-1.833641,-1.086017,-1.364809,-0.271469,-0.820426,-0.119536,0.624251,-0.133887,-0.044896,0.086578,-2.00716,0.387983,Pop
0.660905,1.705731,0.347686,0.791058,0.121563,1.165338,1.156163,0.853849,0.311681,0.063982,-0.126719,-0.10292,-0.442231,-0.086523,-0.363613,-0.053588,0.396052,0.483248,0.255621,0.164098,-0.94845,-0.017636,-0.205293,0.334544,0.757609,0.574447,-0.347254,0.219729,-0.148218,-0.061699,0.321913,0.131822,0.541231,0.386959,0.265227,0.664362,1.001361,-0.656517,0.447582,0.596267,-1.117119,-1.053182,-0.378902,-0.179363,0.045466,0.229682,-0.030465,-0.234005,-0.022853,0.254926,-1.022012,0.658271,-1.140434,0.128569,0.309219,0.013857,1.368148,-0.644266,0.614686,0.824065,-0.385867,-0.436669,-0.731017,-0.226826,-0.923309,-0.155288,-0.34853,-0.387615,-0.751312,-0.721615,-1.457985,-1.35283,-2.098445,-1.856855,-0.697365,0.40299,0.314373,-0.452411,-1.488449,-0.650954,-0.109717,-0.421031,-0.650223,0.25852,-1.023732,0.545987,-0.129233,-0.12576,-0.550756,-0.644174,-1.327501,-0.899014,-1.909642,-0.071051,-0.819995,0.48829,-1.630904,-0.642343,-1.506006,0.623122,Pop
0.005698,0.290343,-0.42207,-0.531881,-0.97774,-1.099715,-0.38154,-0.673737,0.275502,0.904269,-0.213633,-0.049326,-0.364992,-0.15727,-0.607217,-0.612519,-0.351788,-0.190245,-0.601057,-0.427538,-0.556781,0.018872,-0.624258,-1.060633,0.591963,-0.790433,-0.083851,-1.009586,-0.385167,0.748939,-0.031401,0.233841,-0.675957,0.68826,-0.063415,0.701135,-0.87972,0.013708,-0.08841,-0.596993,-0.474036,-0.310202,-0.47535,-0.523146,-0.278518,-0.279004,-0.421814,-0.296619,0.601338,-0.169452,0.6436,0.252388,-0.430407,0.522718,1.055578,0.223492,0.298952,-1.073782,-0.37472,-0.573764,-0.157898,-0.269032,0.166879,-0.450421,-0.608798,-0.73637,0.148995,-0.525888,0.045018,-0.202084,-0.132319,-0.236306,0.222256,0.649516,-0.482081,0.122725,0.640502,1.063547,0.394671,0.449983,0.109289,-0.344938,0.391504,-0.663336,-0.519279,-0.918771,0.317488,-0.707213,0.194388,-0.175775,-0.039176,-0.167743,0.409073,0.300677,-0.579002,0.582983,-0.474192,0.150286,0.416584,-0.040354,Reggae
-0.715258,-0.634644,-0.323391,-0.173132,-0.123196,0.25859,-0.419916,-0.220342,-0.93585,-0.66969,-0.727989,-0.767611,-0.948826,-0.882559,-0.85656,-0.91646,-0.665183,-0.622241,-0.677475,-0.309684,0.482183,-1.098801,-0.882818,0.197913,-0.967577,-0.182255,-0.944399,-0.349816,0.092153,-1.074257,-0.098178,-0.856206,0.250007,0.545202,0.860083,-0.028764,-0.433743,-0.428204,-0.845275,-0.069543,0.787655,-0.055951,-0.251181,-0.156028,-0.394792,-0.483826,-1.090398,-0.295173,-0.050403,-0.121202,-0.884437,0.237073,-1.14192,1.140424,0.161622,0.097197,-0.351604,0.780921,-0.854835,-0.706529,-0.513694,-0.564476,0.563612,0.107813,0.775129,0.444678,0.84344,0.345692,1.059634,0.489094,0.983795,0.613015,-0.60379,-1.104158,-0.952379,-0.953129,-0.401084,0.694791,0.688169,0.835281,-0.461433,-0.862329,0.761799,0.207533,0.924028,0.642357,0.972515,0.455509,1.076168,0.388802,0.970112,0.271148,-0.664737,-0.266678,-1.031594,-0.8716,-0.122594,0.059355,0.718872,0.128679,Reggae
-0.413846,-0.477172,-0.083701,-0.428153,-0.190236,-0.718911,-0.438503,-0.890875,-0.320931,-0.324216,-0.716504,-0.671295,-0.612818,-0.581734,-0.604791,-0.219288,-0.554443,-0.458225,-0.490439,-0.067866,-0.395679,-0.627818,-0.990786,-0.970597,-0.461043,-0.692375,-0.048759,-1.573002,0.117161,-0.191008,0.643241,0.462741,0.241619,0.665309,0.548621,-0.039141,-1.127617,1.408843,-0.965266,1.397358,-0.549629,-0.839163,-0.554122,-0.599564,-0.352498,-0.491948,-0.109195,-0.48008,-0.503479,-0.076183,-1.186101,0.484299,0.109307,1.643905,0.150743,0.910084,-0.253913,0.811275,-0.732936,-0.435338,-0.375945,-0.478877,0.888538,-0.05703,0.707921,0.032324,0.657164,-0.376412,0.777723,0.812854,0.201548,0.849963,-0.582965,1.021735,-0.76166,0.515262,0.019537,0.870287,0.435969,0.754514,-0.235003,-0.685975,1.045062,-0.488037,0.803217,-0.178938,0.774594,-0.709182,0.672689,0.86132,-0.005419,0.694272,-0.831788,2.285886,-0.864627,0.748643,-0.030605,0.624258,0.50658,0.112536,Reggae
-0.232707,-0.417408,0.409013,0.522588,-0.63991,-0.541639,-0.964214,-0.958872,-0.742221,-0.006527,-0.417242,-0.130323,-0.549314,-0.246123,-0.806497,-0.841823,-0.516228,-0.389919,-0.416406,0.029829,-1.00734,-0.685351,-1.276848,-0.808293,-0.018986,0.132525,0.178069,-0.036562,0.22768,1.38931,0.041485,0.16124,-0.829295,0.563839,-0.643458,1.663958,-1.058956,0.96249,-0.683655,1.108504,-0.336996,-0.440627,-0.368025,-0.246084,-0.004078,0.096134,-0.346446,-0.319377,0.171938,-0.302261,0.913855,-0.142335,-1.270637,-0.411857,0.197414,1.217812,-0.279367,1.303665,-0.487679,-0.019214,0.163443,-0.27043,0.927628,-0.093355,0.002919,0.077733,-0.021199,0.070312,-0.124086,0.341763,0.385412,1.419538,0.275691,1.912436,-0.569231,1.417599,0.297538,1.911198,0.302106,0.900947,0.606052,-0.47406,1.192867,-0.400759,0.066316,0.321414,0.026452,0.394971,-0.186862,0.697122,0.200889,1.249692,0.330705,1.457976,-0.611185,1.624617,0.171972,0.951611,0.369469,0.579643,Reggae
0.599101,0.069439,0.007238,-0.445204,-0.515361,-0.225632,-0.987498,-0.551198,-0.364018,-0.180849,-0.292254,-0.364062,-0.318249,0.154208,-0.506514,-0.153105,-0.48078,-0.295329,-0.394545,0.204287,-1.524211,-0.916104,-0.896275,-1.132158,-0.202963,-0.090488,0.717923,0.124764,0.016434,0.412057,0.06853,-0.229721,-0.368692,0.891198,0.11724,0.40832,-0.606234,0.514744,-0.43093,0.550256,-0.559033,-0.682223,-0.694624,-0.664823,-0.478037,-0.300089,0.199709,-0.228669,-0.019624,-0.214903,-0.244736,-0.147345,-0.852086,0.231061,0.486654,1.034062,-0.118358,0.834355,-0.541303,-0.266998,0.482159,0.176182,0.9569,-0.080927,-0.312349,-0.372126,-0.521556,-0.295035,0.218594,0.446694,0.747146,1.385793,0.160844,1.596361,-0.475619,0.274316,0.205032,1.201468,0.405676,0.444988,0.937041,0.192067,1.143411,-0.402317,-0.232765,-0.465551,-0.499105,-0.116482,0.217683,0.40897,0.585064,1.133343,0.148102,1.779599,-0.562663,0.490124,-0.231171,0.862976,0.461263,0.059474,Reggae
-0.600235,-0.621235,0.598891,1.160938,-0.310246,0.009007,-0.58698,-0.713837,0.074703,0.4783,-0.06379,0.272487,-0.465387,-0.261167,-0.547021,-0.365591,-0.620312,-0.50344,-0.4057,-0.06821,0.505504,-0.65371,-0.627235,0.480042,0.098905,-0.032273,0.111887,-0.692246,-0.094558,1.029645,0.07671,0.047178,0.38598,0.148817,-0.028109,0.515725,-0.810972,1.093888,-0.814407,0.681523,-0.399528,-0.764959,-0.602346,-0.626056,-0.291273,-0.26752,0.04278,-0.231749,0.586271,-0.170913,0.410742,0.02546,-0.605216,0.502907,-0.243783,0.960488,-0.5213,1.013824,-0.712107,-0.519873,-0.349004,-0.458779,0.775444,0.499202,0.275557,0.228944,0.220973,-0.249567,0.670463,0.423301,1.061811,1.252494,0.408677,1.650528,-0.348095,0.968884,-0.377769,0.685844,0.659443,0.499714,-0.319157,-0.599086,0.964123,0.688948,0.28945,0.372878,0.339569,-0.366894,0.628385,0.553867,0.843687,1.016206,0.07886,1.512518,-0.339949,0.836388,0.165519,0.545729,0.705269,-0.095899,Reggae
-0.265173,-0.442795,0.027774,-0.105835,0.903589,0.893955,-0.182264,-0.297169,-0.667891,-0.55897,-0.765886,-0.837847,-0.746345,-0.585539,-0.875987,-0.876476,-0.715633,-0.692903,-0.300091,-0.001388,-1.246848,-0.824186,-1.017622,-0.44492,-1.439947,0.397386,-0.532334,-0.514656,-0.312368,0.584324,-0.091567,-0.047788,0.195656,0.160207,0.465429,0.142356,-1.329605,3.069386,-1.388527,0.954558,-0.66975,-0.728476,-0.572433,-0.495744,-0.523285,-0.426222,-0.615012,-0.28734,-0.759828,-0.283078,-0.589786,0.294515,-1.401361,0.628787,-0.925949,3.758178,-1.33328,2.202052,-0.909467,-0.467859,0.820036,0.615546,2.04352,1.524424,2.189412,2.46347,1.390681,1.103845,0.94442,0.590929,0.89261,0.698414,0.000383,1.992969,-1.404881,0.188786,-0.491792,0.774447,0.896295,1.309379,1.128839,0.580086,1.873375,1.165122,1.832035,2.077265,1.310335,1.120735,0.922232,0.647715,0.793779,0.845064,-0.466105,2.245221,-1.351094,-0.408442,1.257932,2.059584,0.904921,0.220626,Reggae
